gender,ug_degree,ug_specialization,interests,skills,cgpa,has_certification,certification_details,is_working,job_title,masters_field,cgpa_normalized
Male,B.PHARM,Sales & Marketing,Sales/Marketing,"People Management, Communication Skills, Negotiation Skills",66.5,0,No,0,Unemployed/Student,None,66.5
Male,BBA,Management,Sales/Marketing;SAP Consultant in MM;Product Life cycle Management,Leadership;Risk management skills;Wealth Management;Client management,67.545,1,Scrum Master,1,Project Manager,MBA in Management,67.545
Male,B.COM,Commerce,Web Designing;Data analytics;Game industry;Digital marketing;Data scientist,Editing;Risk management skills;Designing skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;R;Python;SQL,72.0,0,No,1,It Operations,None,72.0
Male,B.COM,Commerce,Research;Sales/Marketing;Teaching;Technology;Trading;Web Designing;Data analytics;Game industry;Digital marketing;Data scientist,Editing;Problem Solving skills;Risk management skills;Designing skills;C++;R;Python;SQL,72.0,0,No,1,It Operations,None,72.0
Male,COMMERCIAL ART VISUAL ART,Architecture,Research,Architecture,60.0,1,No,0,Unemployed/Student,None,60.0
Female,B.TECH,Information Technology,Technology;Understand human behaviour;Data analytics;Web development,Hardware skills;Programming Language skills;Gathering Information;Artistic/Creative Skills;Java;HR,82.65,0,No,1,Application Development Analyst,None,82.65
Male,B.COM,Finance,Financial Analysis;Sports Industry,Accounting Skills;Active Listening;Critical Thinking;Analytical Skills;Finance related skills;Mass Communication;Problem Solving skills;Risk management skills;Social Media Marketing,60.0,0,No,0,Unemployed/Student,None,60.0
Male,B.TECH,Civil Engineering,Financial Analysis;Govt. Job;Project Management,Project management,72.2,1,Budgeting and scheduling progress,1,Site Civil Engineer,None,72.2
Male,B.TECH,Electrical And Electronics Engineering,"Technology,Entrepreneurship","Creativity Skills,Leadership,Market Study, Teamwork, Programming",71.25,1,"Tableau,Python Training",1,Developer,M.Tech,71.25
Female,B.SC,Physics,Govt. Job,Artistic/Creative Skills;Editing;Social Media Marketing,70.0,1,"Tally, csc",0,Unemployed/Student,None,70.0
Male,B.TECH,Maths,Financial Analysis;Teaching;Understand human behaviour,Accounting Skills;Business Knowledge,63.65,1,B.A,1,School Accountant,None,63.65
Male,B.TECH,Computer Science Engineering,Financial Analysis;Game industry,Active Listening;Programming Language skills;People management;Communication skills;Product knowledge;Linux;Java,70.7,1,Java core,1,Software Developer,None,70.7
Male,B.COM,Mathematics,Sales/Marketing;Trading;Understand human behaviour,Artistic/Creative Skills;Analytical Skills;Editing;Writing skills,60.0,1,Frankfinn ,1,Dance Teacher,None,60.0
Male,BE,Dynamics Of Machine,Technology;Trading;Product Life cycle Management,Gathering Information;Business Knowledge;People management;Communication skills;Leadership;Product knowledge;Problem Solving skills;Risk management skills;Client management;Good communication skills,76.0,0,No,1,Plm Engineer,None,76.0
Female,BCA,Coding,Game industry;Design;Navy Defence related,Artistic/Creative Skills;Editing;Designing skills;Python;Good communication skills,78.0,1,Animation ,0,Unemployed/Student,None,78.0
Female,BBA,Business Administration,Market reserach;Human Resource,HR,80.75,1,Certified Professional- Recruiter,1,Technical Recruiter,None,80.75
Male,B.TECH,Instrumention Engineering,Entrepreneurship,Writing,60.895,0,No,0,Unemployed/Student,None,60.895
Female,B.COM,Accountancy & Finance,Financial Analysis,ACCOUNTANCY; FINANCIAL MANAGEMENT; COST ACCOUNTANCY; TAXATION,72.58,1,The Institute of Chartered Accountants of India,1,Financial Analyst,None,72.58
Female,B.COM,Marketing,News Coverage;Research;Social Justice;Technology;Understand human behaviour;Govt. Job;Digital marketing,Active Listening;Gathering Information;Artistic/Creative Skills;Communication skills;Negotiation skills;Medical knowledge,58.0,1,Research Analysts,0,Unemployed/Student,Masters in Commerce,58.0
Male,B.TECH,Electrical And Electronics Engineering,Technology;Trading;Data scientist,Active Listening;Hardware skills;Programming Language skills;Critical Thinking;Mass Communication,67.0,1,Python,1,Site Engineer,None,67.0
Male,B.TECH,Electrical And Electronic Engineering,Technology;Trading;Govt. Job;Infrastructure;Social causes,Critical Thinking;Business Knowledge;Analytical Skills;Risk management skills,63.0,0,No,1,Site Engineer,None,63.0
Female,B.TECH,Electronics And Communication Engineering,Financial Analysis;Technology;Data analytics,Analytical Skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Python;SQL,80.0,1,Machine learning,1,Data Analyst,None,80.0
Female,B.TECH,Electronics And Communication Engineering,Financial Analysis;Technology;Data analytics,Active Listening;Programming Language skills;Critical Thinking;Business Knowledge;Analytical Skills;Communication skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Python;Artificial Intelligence;SQL,80.0,1,Machine learning ,1,Associate Consultant,None,80.0
Female,B.SC,Computer Science Engineering,"Sales/Marketing, Technology, Entrepreneurship, Understand Human Behaviour","Python, Java, SQL, Oracle, Programming, Logical Skills, C++, Writing, Sales",71.0,1,Ed spread courses ,0,Unemployed/Student,Masters in Computer Applications,71.0
Male,B.TECH,Electronics And Communication Engineering,"Research, Technology, Entrepreneurship","Business Knowledge, Communication Skills, Negotiation Skills, Work under Pressure, Leadership, Editing, Product Knowledge, Team work, Logical Skills, Interpersonal Skills, Presentation Skills, Problem Solving skills, Mass Communication, Writing, Designing Skills, Subject Knowledge",81.13,1,"Az-900, DP - 900",1,Associate Engineer - Devops,None,81.13
Male,B.TECH,Electrical And Electronics Engineering,Software Job,NO,73.15,0,No,1,Associate Engineer,None,73.15
Male,B.E,Automobile Engineering,Entrepreneurship,"Business Knowledge, Sales",65.55,0,No,0,Unemployed/Student,None,65.55
Female,B.TECH,Computer Science Engineering,Technology,Programming Language skills;SQL;Java;Good communication skills,64.0,0,No,1,Associate Consultant,None,64.0
Female,BE,Electronics And Communication Engineering,Research;Social Justice;Teaching;Technology;Web Designing;Content Writing;Data analytics;Game industry;Data scientist;Market reserach;Gardening,Active Listening;Programming Language skills;Critical Thinking;Gathering Information;Artistic/Creative Skills;Business Knowledge;Analytical Skills;People management;Communication skills;Negotiation skills;Mass Communication;Leadership;Editing;Problem Solving skills;Risk management skills;Designing skills;Writing skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;C++;Presentation Skills;Python;SQL;Java;Hospitality;HR;MATLAB;Good communication skills,75.0,1,IBM Certification in Machine Learning,1,Data Science And Game Design Trainer,Masters in Information Technology,75.0
Male,BE,Electronics N Telecommunication,Financial Analysis;Data analytics,Programming Language skills;Critical Thinking;Analytical Skills;Finance related skills;Communication skills;Negotiation skills;Leadership;Problem Solving skills;Designing skills;Data Visualization skills( Power Bi/ Tableau );Interpersonal skills;Presentation Skills;Python;Artificial Intelligence;Good communication skills;Teaching,67.0,0,No,1,I Was Working As Dean R N D,Electionics Design Technogy,67.0
Female,BE,Electrical And Electronics Engineering,Technology,"SQL, Excel, Writing, Reporting, Reading, Building Rapport, Subject Knowledge",86.45,0,No,1,Computer Software Engineer,None,86.45
Male,BE,Mechanical Engineering,Technology,Analytical Skills;Leadership;Product knowledge;Designing skills;Python,71.98,0,No,0,Unemployed/Student,None,71.98
Male,M.TECH,Computer Science Engineering,Technology;Data analytics;Data scientist,Programming Language skills;Critical Thinking;Analytical Skills;Machine Learning skills;Python;SQL;Cloud Computing,76.95,0,No,1,Software Engineer,Master of Science in Computer Science,76.95
Male,B.TECH,Computer Science Engineering,Technology;Data analytics,Programming Language skills;Analytical Skills;Machine Learning skills;Python,79.0,1,IBM,1,Data Analyst,Master in marketing management,79.0
Male,B.TECH,Electrical And Electronics Engineering,Social Justice;Technology;Understand human behaviour;Data analytics;Game industry,Programming Language skills;Critical Thinking;Analytical Skills;Communication skills;Writing skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;C++;R;Python;Artificial Intelligence;SQL;Cloud Computing;MATLAB,83.695,0,No,1,Zigna Ai Pvt Ltd,None,83.695
Male,BALLB,Law,Litigation & Legal service,Civil & Criminal Law,67.64,1,Commercial Litigation,1,Corporate And Disputes Lawyer,None,67.64
Male,BE,Mechanical Engineering,Technology;Data analytics;Data scientist;Oil and Gas,Programming Language skills;Product knowledge;Risk management skills;Machine Learning skills;Python;Excel,64.81,0,No,1,Quality Assurances Engineer,None,64.81
Male,B.TECH,Mechanical Engineering,Research;Technology,CAD/CAE(autocad/catia/ansys/proE/SeimensNX),85.025,1,"Hypersonic Wind Tunnel System,Numerical modeling,Hydraulic expansion probe",1,Ces-Cae- Fea Analyst,Masters in Mechanical Engineering,85.025
Male,B.TECH,Mechanical Engineering,Technology,NO,76.0,0,No,1,Qualitative Analyst,None,76.0
Male,B.TECH,Chemical Engineering,Industires,Problem Solving skills;Process Safety Management,78.85,1,The COSHH Risk Assessor Certification,1,Process Operations Engineer,None,78.85
Male,B.TECH,Bcom-Accounting,"Financial Analysis,Financial Law",Teamwork ;accounting ;business strategy; Team Management ;Marketing; strategic planning; financial analysis ;management; consulting ;budgeting; financial modelling;financial accounting ;Business Development ;corporate finance; financial reporting ;financial planning ;forecasting ;financial forecasting; financial metrics;accounts receivable; back reconciliation; business planning; business management; business analysis; managerial finance; financial structuring,66.5,1,"
Management Audit;
M-SIPS",1,Tax Consultant,None,66.5
Male,BBA,Sales & Marketing,"Sales/Marketing, Trading, Entrepreneurship","Active Listening, Critical Thinking, Gathering Informing, Business Knowledge, Leadership, Team work",75.05,0,No,1,Tri,None,75.05
Male,MASTER OF JOURNALISM,Political Science,News Coverage;Research;Content Writing;Govt. Job,Artistic/Creative Skills;People management;Communication skills;Mass Communication;Editing;Writing skills,58.5,0,No,1,Sub Editor,Mass communication,58.5
Male,BBA,Accountancy,Financial Analysis,"Accounting Skills, Python, Analytic Thinking, Gathering Informing, Business Knowledge, Cost Accounting, Sales",87.21,1,CIMA,0,Unemployed/Student,Masters in Accounting,87.21
Male,B.E,Automobile Engineering,"News Coverage, Research, Sales/Marketing, Entrepreneurship","Active Listening, Critical Thinking, Analytic Thinking, Gathering Informing, Business Knowledge, People Management, Communication Skills, Negotiation Skills, Work under Pressure, Leadership, News Gathering, Product Knowledge, Cost Accounting, Wealth Management, Observation Skills, Risk Managing",76.0,1,Entrepreneurship course and dropshipping course at shop101,1,Computer Software Engineer,None,76.0
Male,BE,Automobile Engineering,Technology,Team work,79.8,0,,1,Mechanical Engineer,None,79.8
Male,BCA,Computer Applications,"Technology, Entrepreneurship, Understand Human Behaviour, Understand Human Body","Critical Thinking, Gathering Informing, Java, Editing, Creativity Skills, Team work, Interpersonal Skills, Building Rapport",66.0,0,No,1,Software Tester,None,66.0
Female,B.SC,Agriculture,"Research, Teaching","Python, Excel, Presentation Skills, Writing, Subject Knowledge",86.0,0,No,1,Scientist,Masters in Science,86.0
Male,BE,Mechanical Engineering,Industires;Design,CAD/CAE(autocad/catia/ansys/proE/SeimensNX),86.45,1,nX unigraphics,1,Mechanical Design Engineer,None,86.45
Male,B.ARCH,Architectureãš,"Research, Sales/Marketing, Understand Human Behaviour, Architecture and construction","Active Listening, AI, Critical Thinking, Gathering Informing, Business Knowledge, People Management, Communication Skills, Negotiation Skills, Work under Pressure, Leadership, News Gathering, Product Knowledge, Designing Skills, Architecture and Construction",71.25,1,CAD and BIM certification ,1,Junior Architect,Masters in Technology,71.25
Male,B.SC,Mathematics,Financial Analysis;Research;Technology;Supply Chain Analysis,Critical Thinking;Analytical Skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Python;Artificial Intelligence,76.0,1,Tablue ,1,Assistant Professor,Masters in Mathematics,76.0
Male,B.SC,Mathematics,"Financial Analysis, Technology","AI, ML, Python, Analytic Thinking, Tableau",80.0,1,Data science ,1,Teacher,Masters in Mathematics,80.0
Prefer Not To Say,B.SC,Mathematics,Teaching;Data analytics,Programming Language skills;Analytical Skills;Artificial Intelligence;SQL,60.0,0,No,1,Traning And Development,MCA,60.0
Male,B.TECH,Mechanical Engineering,Technology,"SQL, Oracle, Work under Pressure, Leadership, Editing, Cost Accounting, Creativity Skills, Market Study, Team work, Excel, Linux, Ccna",72.2,1,Ccna,1,Data Engineer,None,72.2
Male,BA,Political Science,"Financial Analysis, Sales/Marketing, Trading","Accounting Skills, Gathering Informing, Business Knowledge, People Management",53.2,0,No,1,Real E-State Agent,None,53.2
Male,B.TECH,Mechanical Engineering,Technology,"Analytic Thinking, Negotiation Skills, Team work",77.0,0,No,1,Business Analyst,Masters in Computer Science,77.0
Male,BE,Mechanical Engineering,Financial Analysis;Data analytics;Data scientist,Active Listening;Programming Language skills;Business Knowledge;Analytical Skills;Product knowledge;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Python;Artificial Intelligence;SQL;Java,62.13,1,Data science using python,0,Unemployed/Student,None,62.13
